date,CG-OPEN,CG-CLOSE,CON-OPEN,CON-CLOSE
10/18/2014,880100,880882,910012,911820
10/19/2014,880882,882132,911820,915366
10/20/2014,882132,887462,915686,925216
10/21/2014,887462,892700,925672,934740
10/22/2014,892700,897812,935116,944520
10/23/2014,897812,902442,944848,953100
10/24/2014,902442,905416,953446,958700
10/25/2014,905416,906248,958700,960470
10/26/2014,906248,907618,960470,963632
10/27/2014,907618,913256,963916,973214
10/28/2014,913256,918862,973750,983514
10/29/2014,918862,924454,983852,993300
10/30/2014,924454,929736,993668,1001951
10/31/2014,929736,932640,1001951,1007568
11/1/2014,932640,933379,7547,8886
11/2/2014,933379,934754,8886,11984
